London Markets,London Markets,155,http://www.visitlondon.com/search?keywords=market&page=5,,,,Jubilee Market,Market,The Jubilee Market has a wide variety of eclectic arts and crafts stalls from jewellery and clothing to antiques and general market items.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,WC2E 7PG,51.511348,-0.122259,530401,180829
London Markets,London Markets,156,http://www.visitlondon.com/search?keywords=market&page=5,,,,Broadgate Market,Market,Broadgate Farmers' Market is the tastiest place to get lunch in the city of London as well as being an ideal place to pick up the freshest possible groceries straight from the farm.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,EC2A 2HS,51.520325,-0.080708,533258,181902
London Markets,London Markets,157,http://www.visitlondon.com/search?keywords=market&page=5,,,,Peckham Farmers' Market,Farmers' Market,Peckham Farmers' Market is located in the cosmopolitan area of South East London serving residents in Peckham Dulwich and Camberwell who can expect to find local seasonal food.,http://cdn.londonandpartners.com/asset/9ad03f23d6702fd36251456cbb1acccb.jpg,SE15 5DT,51.473383,-0.072441,533969,176697
London Markets,London Markets,158,http://www.visitlondon.com/search?keywords=market&page=5,,,,Venn Street Market,Food Market,A local food market offering fresh artisan produce,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,SW4 0AT,51.46361,-0.138256,529426,175492
London Markets,London Markets,159,http://www.visitlondon.com/search?keywords=market&page=5,,,,Monday Jubilee Antiques Market,Antiques and Collectors' Items,The Monday antiques market at Jubilee Market has been running for more than 20 years and has gone from strength to strength with new antiques and collectibles added every week.,http://cdn.londonandpartners.com/asset/a10169a0e1fc4500c051c538cb6c80a6.jpg,WC2E 8BD,51.512164,-0.123811,530291,180917
London Markets,London Markets,160,http://www.visitlondon.com/search?keywords=market&page=5,,,,Camden Lock Market at Camden Lock,Market,A weekday haven of crafts shops and cafes away from the bustle of the city centre with a busy weekend street market.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,NW1 8AF,51.541006,-0.146592,528629,184084
London Markets,London Markets,161,http://www.visitlondon.com/search?keywords=market&page=5,,,,Camden Passage Antique Market,Antiques and Collectors' Items,Camden Passage is famous for its enormous range of shops arcades malls and markets. Main market and trading days are Wednesdays and Saturdays.,http://cdn.londonandpartners.com/asset/f87e4b9b0f560e78d1c9a649f0b41001.jpg,N1 8EA,51.534982,-0.103912,531606,183490
London Markets,London Markets,162,http://www.visitlondon.com/search?keywords=market&page=5,,,,Real Food Christmas Market at Southbank Centre Square,Food Market,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,SE1 8XX,51.505776,-0.116825,530794,180219
London Markets,London Markets,163,http://www.visitlondon.com/search?keywords=market&page=5,,,,Northcote Road Antiques Market,Antiques Market,"Known by locals as ""Northcote Road's best kept secret"" this south London antique market has 30 dealers offering a wide variety of antiques and collectables priced from £5 to £5000.",http://cdn.londonandpartners.com/asset/ad73354b6f2295750f5adab0c85d9573.jpg,SW11 6QB,51.455419,-0.164555,527622,174535
London Markets,London Markets,164,http://www.visitlondon.com/search?keywords=market&page=5,,,,Camden Canal Market,Street Market,About 150 stalls and shop units sell a wide range of goods including fashion accessories recorded music computer games clothing jewellery giftware and a few traders offer collectables.,http://vlstatic.com/ldc/145x109/10032424.jpg,NW1 8QX,51.541734,-0.144515,528771,184169
London Markets,London Markets,165,http://www.visitlondon.com/search?keywords=market&page=5,,,,Deptford Market,Market,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,,55.378051,-3.435973,309107,610279
London Markets,London Markets,166,http://www.visitlondon.com/search?keywords=market&page=5,,,,Saturday Food Market at One New Change,Food Market,Artisan traders serve up delicious fresh produce from across the globe at the eclectic One New Change Saturday Food Market which takes place every Saturday from 10am-4pm.,http://cdn.londonandpartners.com/asset/e3e22f60dff8476722869e671f12936b.jpg,EC4M 9AF,51.513538,-0.095218,532271,181121
London Markets,London Markets,167,http://www.visitlondon.com/search?keywords=market&page=5,,,,Saturday Food Market at One New Change,Food Market,Artisan traders serve up delicious fresh produce from across the globe at the eclectic One New Change Saturday Food Market which takes place every Saturday from 11am-3pm.,http://cdn.londonandpartners.com/asset/e3e22f60dff8476722869e671f12936b.jpg,EC4M 9AF,51.513538,-0.095218,532271,181121
London Markets,London Markets,168,http://www.visitlondon.com/search?keywords=market&page=5,,,,Ridley Road Market,Food Market,The Ridley Road Market takes place right in the centre of Dalston opposite Dalston Kingsland Train Station and next to Kingsland Shopping Centre.,http://vlstatic.com/ldc/145x109/12048263.jpg,,55.378051,-3.435973,309107,610279
London Markets,London Markets,169,http://www.visitlondon.com/search?keywords=market&page=5,,,,Broadway Market Tooting,Indoor Market,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,SW17 0SP,51.428324,-0.16744,527497,171517
London Markets,London Markets,170,http://www.visitlondon.com/search?keywords=market&page=5,,,,General Market at Jubilee Market,Eating and Drinking,A general market to serve the Covent Garden community offering a wide range of goods.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,WC2E 7PG,51.511348,-0.122259,530401,180829
London Markets,London Markets,171,http://www.visitlondon.com/search?keywords=market&page=5,,,,Anitques Market at Jubilee Market,What's On,A market that offers the best and broadest selection of antiques in London.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,WC2E 7PG,51.511348,-0.122259,530401,180829
London Markets,London Markets,172,http://www.visitlondon.com/search?keywords=market&page=1,,,,Stables Market,Antiques Market,Visit Stables Market for antiques vintage clothes and a variety of other treasures!,http://cdn.londonandpartners.com/asset/3691850bb1e6d72b270a690942ca7d3b.jpg,NW1 8AH,51.541989,-0.14736,528573,184192
London Markets,London Markets,173,http://www.visitlondon.com/search?keywords=market&page=1,,,,Borough Market,Food Market,Borough Market's gourmet food market consists of up to 70 stalls selling fish meats vegetables ciders cheeses breads coffees cakes and patisseries.,http://cdn.londonandpartners.com/asset/e0e57a79ed88f8f5ede10b2a9aee8af0.jpg,SE1 9DE,51.506512,-0.090626,532610,180348
London Markets,London Markets,174,http://www.visitlondon.com/search?keywords=market&page=1,,,,Partridges Food Market,Food Market,Partridges Food Market consists of 70 diverse stalls that sell everything from cakes to speciality breads cheese to pies.,http://cdn.londonandpartners.com/asset/b67e870d4efa2b68cd4fe2c677f5fab3.jpg,SW3 4LU,51.492318,-0.158947,527908,178648
London Markets,London Markets,175,http://www.visitlondon.com/search?keywords=market&page=1,,,,Southbank Centre Christmas Market,Special Event,The Southbank Centre Christmas Market features 80 traditionally decorated wooden chalets selling a wide range of unique hand-crafted gifts unusual Christmas presents food and drink.,http://cdn.londonandpartners.com/asset/067ea03a9c965babc3f444871b556db5.jpg,SE1 8XX,51.505776,-0.116825,530794,180219
London Markets,London Markets,176,http://www.visitlondon.com/search?keywords=market&page=1,,,,Brick Lane Market,Street Market,Brick Lane Market is a large flea market with stalls selling antiques clothes bric-a-brack and all sorts of other weird and wonderful things.,http://cdn.londonandpartners.com/asset/aa132db1b7a6466c616f9e9b7172087c.jpg,E1 5HA,51.521017,-0.070268,533980,181998
London Markets,London Markets,177,http://www.visitlondon.com/search?keywords=market&page=1,,,,Covent Garden Market,Craft Market,Covent Garden's pretty 19th-century Piazza is home to three bustling markets that sell everything from handbags to crafts.,http://cdn.londonandpartners.com/asset/c8a10bc80b3ff34df0378e2fbc6bd0d1.jpg,WC2E 8RF,51.512061,-0.122965,530350,180907
London Markets,London Markets,178,http://www.visitlondon.com/search?keywords=market&page=1,,,,Camden Lock Market,Street Market,Camden Lock Market comprises stalls and shops selling everything from vintage clothing to hand-made jewellery and artwork to gifts music and more.,http://cdn.londonandpartners.com/asset/79ad5976244da4144527afac0a6bddd7.jpg,NW1 8AF,51.541006,-0.146592,528629,184084
London Markets,London Markets,179,http://www.visitlondon.com/search?keywords=market&page=1,,,,Portobello Road Market and Golborne Road Market,Antiques Market,Famous street market with stalls offering everything from fruit and bread to posters vintage clothes ceramics and music.,http://cdn.londonandpartners.com/asset/3a6ae530660335ce766acca07e90eb2d.jpg,W11 1AN,51.518429,-0.20636,524546,181470
London Markets,London Markets,180,http://www.visitlondon.com/search?keywords=market&page=1,,,,Shepherds Market at Broadgate,Food Market,Shepherds Market offers tasty authentic artisan cuisine.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,EC2A 2HS,51.520325,-0.080708,533258,181902
London Markets,London Markets,181,http://www.visitlondon.com/search?keywords=market&page=1,,,,Leadenhall Market,Food Market,Leadenhall Market is a beautiful covered market in the City of London. Under the elegant Victorian roof there are stalls restaurantsshops and pubs to enjoy.,http://cdn.londonandpartners.com/asset/3fadb17bd9a3e39efb5a0623d197f6ca.jpg,EC3V 1LR,51.51268,-0.083393,533094,181047
London Markets,London Markets,182,http://www.visitlondon.com/search?keywords=market&page=1,,,,Southbank Book Market,Street Market,Browse for second hand books under Waterloo Bridge,http://cdn.londonandpartners.com/asset/38d8e3adf2362ea0c47f65e8cf7f29d3.jpg,SE1 7GA,51.501597,-0.117574,530754,179753
London Markets,London Markets,183,http://www.visitlondon.com/search?keywords=market&page=1,,,,Columbia Road Market,Street Market,Columbia Road Market is London's principal flower market devoted to selling plants flowers garden fittings and gardening equipment.,http://cdn.londonandpartners.com/asset/8bc871ca800cd43d70a60a0814fbc0af.jpg,E2 7RG,51.529413,-0.069556,534005,182933
London Markets,London Markets,184,http://www.visitlondon.com/search?keywords=market&page=1,,,,Del Mercato,Italian Restaurant,Del Mercato is an Italian piazza in the heart of Borough Market. With an espresso bar pizzeria bakery and restaurant Del Mercato is the perfect spot for a break from work and a coffee with your friends and colleagues.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE1 9BU,51.506969,-0.092711,532464,180395
London Markets,London Markets,185,http://www.visitlondon.com/search?keywords=market&page=1,,,,Fish Market,Seafood,The Fish Market is a relaxed venue for guests to enjoy a taste of the best of the British seaside. Serving lunch and dinner Monday to Friday.,http://cdn.londonandpartners.com/asset/231f5c47d8fb810f0bfc90763a16a100.jpg,EC2M 4TR,51.517108,-0.079777,533332,181546
London Markets,London Markets,186,http://www.visitlondon.com/search?keywords=market&page=1,,,,Alfies Christmas Shopping Party at Alfies Antique Market,Antiques Market,Alfies Antique Market is opening for after-hours Christmas shopping from 5-9pm on Thursday 12 December.,http://cdn.londonandpartners.com/asset/03321af55caf88b266e9996955c33576.jpg,NW8 8DT,51.524073,-0.168917,527128,182162
London Markets,London Markets,187,http://www.visitlondon.com/search?keywords=market&page=1,,,,Spice Market,Thai Restaurant,Jean-Georges Vongerichten's South East Asian inspired restaurant Spice Market is located in the W Hotel – Leicester Square.,http://vlstatic.com/ldc/145x109/12569958.jpg,W1D 6QF,51.510838,-0.131417,529767,180756
London Markets,London Markets,188,http://www.visitlondon.com/search?keywords=market&page=1,,,,Market Cafe,Restaurant,Market Cafe is a neighbourhood cafe bar and dining room situated at the very southern end of Broadway Market opposite the regents canal.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,E8 4QJ,51.536752,-0.061459,534545,183764
London Markets,London Markets,189,http://www.visitlondon.com/search?keywords=market&page=1,,,,Market View by BridgeStreet Worldwide,Self-Catering,BridgeStreet Worldwide at Market View is a fully refurbished Victorian red brick property dating back to 1907 and retains many external period features.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-hotel.png,EC1A 9HY,51.51779,-0.101772,531804,181582
London Markets,London Markets,190,http://www.visitlondon.com/search?keywords=market&page=1,,,,More London Christmas Market at The Scoop,Special Event,The More London Christmas Market at More London Riverside is a free event where you can find unique and unusual gifts as well as enjoy foods from around the world.,http://cdn.londonandpartners.com/asset/c9f02522ae039fdceca481a37d629063.jpg,SE1 2DB,51.50524,-0.080434,533321,180225
London Markets,London Markets,191,http://www.visitlondon.com/search?keywords=market&page=1,,,,East End Markets Tour,Sightseeing Tour,Every Sunday the streets of East London are transformed into a bustling hub of market life as stall holders set up to sell goods from cutting edge fashion to fresh flowers antique furniture to amazing food and everything in between! Join us as we guide you through the East End's best markets where you’ll discover hundreds of years of social history and the important role that the markets play in East End life today.,http://backoffice.goldentours.com/sysimages/product/resized1/Market_3052_7692.jpg,,55.378051,-3.435973,309107,610279
London Markets,London Markets,192,http://www.visitlondon.com/search?keywords=market&page=12,,,,The Market Cafe,Café,,http://vlstatic.com/ldc/145x109/10659433.jpg,EC3V 1LT,51.512444,-0.083792,533067,181020
London Markets,London Markets,193,http://www.visitlondon.com/search?keywords=market&page=12,,,,Market Fish Bar,Fish and Chips,,http://vlstatic.com/ldc/145x109/10488245.jpg,E9 6QU,51.54338,-0.047924,535464,184526
London Markets,London Markets,194,http://www.visitlondon.com/search?keywords=market&page=12,,,,The Market Inn,Pub,,http://vlstatic.com/ldc/145x109/10882119.jpg,E17 7PF,51.580988,-0.033409,536358,188735
London Markets,London Markets,195,http://www.visitlondon.com/search?keywords=market&page=12,,,,Market Place Health Foods,Health Foods and Products,,http://vlstatic.com/ldc/145x109/10311506.jpg,W3 6QS,51.507714,-0.271309,520068,180170
London Markets,London Markets,196,http://www.visitlondon.com/search?keywords=market&page=12,,,,The Market Porter,Pub,,http://vlstatic.com/ldc/145x109/10018605.jpg,SE1 9AA,51.505161,-0.091057,532584,180197
London Markets,London Markets,197,http://www.visitlondon.com/search?keywords=market&page=12,,,,World Famous - Portobello Market,Gift Shop,,http://vlstatic.com/ldc/145x109/12225308.jpg,W11 2DY,51.514176,-0.204062,524717,181001
London Markets,London Markets,198,http://www.visitlondon.com/search?keywords=market&page=12,,,,Food-to-go Arts and Crafts Fresh Produce at Greenwich Market,Eating and Drinking,Greenwich Market event.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE10 9HZ,51.481627,-0.008839,538361,177732
London Markets,London Markets,199,http://www.visitlondon.com/search?keywords=market&page=12,,,,The Real Food Market: Brent Cross at Brent Cross Shopping Centre,Eating and Drinking,A Real Food Market offering fresh high quality affordable products.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,NW4 3FP,51.576175,-0.224523,523130,187861
London Markets,London Markets,200,http://www.visitlondon.com/search?keywords=market&page=12,,,,Food Area Arts and Crafts Antiques and Collectables at Greenwich Market,Eating and Drinking,Greenwich Market presents 'Food Area Arts and Crafts Antiques and Collectables'.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE10 9HZ,51.481627,-0.008839,538361,177732
London Markets,London Markets,201,http://www.visitlondon.com/search?keywords=market&page=12,,,,Indoor Mini Market at The Union Tavern & Bar Lennuccia,What's On,An indoor mini market.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,,55.378051,-3.435973,309107,610279
London Markets,London Markets,202,http://www.visitlondon.com/search?keywords=market&page=12,,,,Whole Foods Market - Piccadilly Circus,Gourmet Food Shop,This 17000 square foot foodie heaven offers pizza cupcake and patisserie counters; hand-rolled sushi; charcuterie; cheeses; natural skincare; treatment rooms; and indoor and outdoor cafés with wifi.,http://cdn.londonandpartners.com/asset/e29e1734ce1e76e73e3f2a5e478cc0bf.jpg,W1B 5AR,51.515744,-0.141522,529052,181284
London Markets,London Markets,203,http://www.visitlondon.com/search?keywords=market&page=12,,,,Whole Foods Market - Stoke Newington,Gourmet Food Shop,Whole Foods is located in the heart of Stoke Newington and sells essentials such as just-baked breads hot foods and groceries as well as a range of natural skincare and supplements. There's also a coffee bar and an outdoor seating area.,http://cdn.londonandpartners.com/asset/1daaedd523f8d4553b336c409c8f8215.jpg,N16 0LU,51.562188,-0.074848,533542,186568
London Markets,London Markets,204,http://www.visitlondon.com/search?keywords=market&page=12,,,,Truth at Market Place W1,Hip Hop Club,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,W1W 8AH,51.516449,-0.140455,529124,181364
London Markets,London Markets,205,http://www.visitlondon.com/search?keywords=market&page=12,,,,Souled Up! at Market House,Funk Club,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,206,http://www.visitlondon.com/search?keywords=market&page=12,,,,Sundays Unplugged at Market House,Acoustic Music,Enjoy a night of live music.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,207,http://www.visitlondon.com/search?keywords=market&page=12,,,,Bad News at Market House,Hip Hop Club,Hip hop house and garage.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,208,http://www.visitlondon.com/search?keywords=market&page=12,,,,The Wool Shop Walthamstow Market,Haberdashers,The Wool Shop sells acrylic knitting yarn haberdashery and sewing supplies.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,E17 7JS,51.583584,-0.025242,536916,189039
London Markets,London Markets,209,http://www.visitlondon.com/search?keywords=market&page=12,,,,Farmers Market at Bexley Heritage Trust: Hall Place and Gardens,What's On,Sample and buy sumptuous local produce from Kent the Garden of England.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,DA5 1PQ,51.447992,0.160414,550223,174325
London Markets,London Markets,210,http://www.visitlondon.com/search?keywords=market&page=12,,,,Swing Cats Corner at Market House,Course,Learn the Lindy Hop at the Swing Cats Corner upstairs.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,211,http://www.visitlondon.com/search?keywords=market&page=12,,,,Farmers Market at Merton Abbey Mills,Eating and Drinking,High-quality organic produce from local suppliers every Saturday and Sunday.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SW19 2RD,51.413255,-0.18317,526445,169814
London Markets,London Markets,212,http://www.visitlondon.com/search?keywords=market&page=11,,,,Food Area Antiques and Collectables Crafts at Greenwich Market,Eating and Drinking,Greenwich Market section.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE10 9HZ,51.481627,-0.008839,538361,177732
London Markets,London Markets,213,http://www.visitlondon.com/search?keywords=market&page=11,,,,Food-to-go Fresh Produce Homewares at Greenwich Market,Eating and Drinking,Greenwich Market presents 'Food-to-go Fresh Produce Homewares'.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE10 9HZ,51.481627,-0.008839,538361,177732
London Markets,London Markets,214,http://www.visitlondon.com/search?keywords=market&page=11,,,,Piccadilly Arts and Crafts Market at St James's Church Piccadilly,What's On,Arts and crafts market in the grounds of St James's.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,W1J 9LL,51.508871,-0.136656,529409,180528
London Markets,London Markets,215,http://www.visitlondon.com/search?keywords=market&page=11,,,,Spirit of Christmas Fair at Olympia,Fairs / Show,An exceptional Christmas shopping experience like no other. Get creative and feel inspired by a range of festive workshops and invaluable hosting tips from the House & Garden experts.,http://cdn.londonandpartners.com/asset/42b72ae0e8a0a6d8e57f60384f29a081.jpg,W14 8UX,51.496641,-0.210557,524314,179040
London Markets,London Markets,216,http://www.visitlondon.com/search?keywords=market&page=11,,,,Monthly Market at the Farm at Surrey Docks Farm,What's On,An innovative and regular market at the farm,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,SE16 5EY,51.503094,-0.033407,536591,180073
London Markets,London Markets,217,http://www.visitlondon.com/search?keywords=market&page=11,,,,Farmers Market at National Trust: Morden Hall Park,What's On,Buy fresh local produce from the weekly farmers' market outside the Stable Yard.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,SM4 5JD,51.401634,-0.189367,526046,168511
London Markets,London Markets,218,http://www.visitlondon.com/search?keywords=market&page=11,,,,Backyard Market at Old Truman Brewery: F and U Block,What's On,A market offering arts and crafts from young designers and artists.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,E1 6QL,51.521706,-0.072289,533838,182071
London Markets,London Markets,219,http://www.visitlondon.com/search?keywords=market&page=11,,,,Farmers Market at National Trust: Morden Hall Park,Farmers' Market,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,SM4 5JD,51.401634,-0.189367,526046,168511
London Markets,London Markets,220,http://www.visitlondon.com/search?keywords=market&page=11,,,,Give or Take Day at Acton Market,What's On,The idea is to reduce the amount of waste that is being put into landfills that people dont want.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,W3 9DH,51.507345,-0.272548,519983,180127
London Markets,London Markets,221,http://www.visitlondon.com/search?keywords=market&page=11,,,,Fellowship at Market House,House Club,Soulful funky house.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,222,http://www.visitlondon.com/search?keywords=market&page=11,,,,Spitalfields Market Crispin Place,Entertainment Venue,,http://cdn.londonandpartners.com/asset/5c0c22ab424e4ef1beb8b58d4aceaf31.jpg,E1 6DW,51.519785,-0.076868,533526,181849
London Markets,London Markets,223,http://www.visitlondon.com/search?keywords=market&page=11,,,,Whole Foods Market - Clapham,Gourmet Food Shop,The bite-sized Clapham branch of Whole Foods sells essentials such as just-baked breads meats and cheeses as well as a range of natural skincare and supplements. There's a café serving freshly prepared meals and juices. Whole Foods sells organically grown foods that are free of artificial preservatives colours flavours sweeteners and hydrogenated fats.,http://cdn.londonandpartners.com/asset/773f7fead46b2d1d1cc6eb6b5b3c00eb.jpg,SW11 1LN,51.463654,-0.166716,527449,175447
London Markets,London Markets,224,http://www.visitlondon.com/search?keywords=market&page=11,,,,Whole Foods Market - Kensington,Gourmet Food Shop,Kensington is the largest Whole Foods shop in London. You can choose from dozens of regional cheeses in the unique cheese room and buy handmade chocolates meat from the 75ft butchers' counter and fresh fish prepared by skilled fishmongers. All foods are free from artificial preservatives colours flavours sweeteners and hydrogenated fats.,http://cdn.londonandpartners.com/asset/7c0e50ecbbb6e44435e967d15712597d.jpg,W8 5SE,51.501452,-0.190615,525685,179609
London Markets,London Markets,225,http://www.visitlondon.com/search?keywords=market&page=11,,,,Gail's - Exmouth Market,Bakers,Gail's bakeries sell a range of artisan breads cakes pastries sandwiches and locally produced gourmet foods. This branch also serves wine and beer.,http://vlstatic.com/ldc/145x109/12561683.jpg,EC1R 4QL,51.52609,-0.108995,531279,182492
London Markets,London Markets,226,http://www.visitlondon.com/search?keywords=market&page=11,,,,Goose On The Market,Pub,,http://vlstatic.com/ldc/145x109/10642019.jpg,CR0 1RG,51.372853,-0.101595,532234,165465
London Markets,London Markets,227,http://www.visitlondon.com/search?keywords=market&page=11,,,,Waterstones Leadenhall Market,Bookshop,Waterstones is a chain of bookshops where there are regular readings and promotions.,http://vlstatic.com/ldc/145x109/10002823.jpg,EC3V 1LE,51.512911,-0.08321,533106,181073
London Markets,London Markets,228,http://www.visitlondon.com/search?keywords=market&page=11,,,,Borough Market Cafe,Café,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,SE1 9AB,51.505235,-0.091688,532540,180204
London Markets,London Markets,229,http://www.visitlondon.com/search?keywords=market&page=11,,,,Les Nereides Market,Jeweller,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,WC2H 9DG,51.513375,-0.126975,530068,181046
London Markets,London Markets,230,http://www.visitlondon.com/search?keywords=market&page=11,,,,Shakedown at Market House,Rock Club,DJs play a mix of tunes.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-club.png,SW9 8LN,51.461474,-0.113783,531132,175298
London Markets,London Markets,231,http://www.visitlondon.com/search?keywords=market&page=11,,,,Shepherd's Bush Market Station,Tube Station,Tube link for the Hammersmith and City line.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-travel.png,W12 7JD,51.50588,-0.2274,523120,180039
London Markets,London Markets,232,http://www.visitlondon.com/search?keywords=market&page=10,,,,The Market at Merton Abbey Mills,What's On,A market with up to 100 new arts and crafts stalls.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,SW19 2RD,51.413255,-0.18317,526445,169814
London Markets,London Markets,233,http://www.visitlondon.com/search?keywords=market&page=10,,,,Farmers Market at Valentines Mansion & Gardens,Farmers' Market,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,IG1 4XA,51.571619,0.065933,543270,187883
London Markets,London Markets,234,http://www.visitlondon.com/search?keywords=market&page=10,,,,Its Annual Autumn Market at Watersmeet Theatre,Market,A showcase of stalls.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,WD3 1EH,51.639233,-0.468042,506109,194492
London Markets,London Markets,235,http://www.visitlondon.com/search?keywords=market&page=10,,,,Red Cross London City Christmas Market,Christmas,Enjoy an atmospheric Christmas shopping experience with a fantastic range of gifts and live entertainment in the magnificent setting of Guildhall.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,EC2P 2EJ,51.524503,-0.112088,531069,182310
London Markets,London Markets,236,http://www.visitlondon.com/search?keywords=market&page=10,,,,World Travel Market at ExCel Royal Victoria Dock,Fairs / Show,Network negotiate and conduct business under one roof.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,E16 1XL,51.50816,0.02712,540776,180751
London Markets,London Markets,237,http://www.visitlondon.com/search?keywords=market&page=10,,,,Alternative London Walking Tour at Spitalfields Market,What's On,A two hour walking tour showcasing London's most exciting cultural and creative hub.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,E1 6EW,51.519793,-0.075685,533608,181852
London Markets,London Markets,238,http://www.visitlondon.com/search?keywords=market&page=10,,,,Business Travel Market at ExCel Royal Victoria Dock,Fairs / Show,Buyers and managers of corporate travel alongside leading suppliers.,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-event.png,E16 1XL,51.50816,0.02712,540776,180751
London Markets,London Markets,239,http://www.visitlondon.com/search?keywords=market&page=10,,,,Yog Exmouth Market,Café,Yog serves frozen yoghurt in mouth-watering flavours including natural pomegranate chocolate passion fruit and summer berries.,http://cdn.londonandpartners.com/asset/46b0878c0729bfd7e8683a04f1d18e06.jpg,EC1R 4QL,51.52609,-0.108995,531279,182492
London Markets,London Markets,240,http://www.visitlondon.com/search?keywords=market&page=10,,,,Shoprite Market,Fashion Shop,,http://vlstatic.com/ldc/145x109/10069072.jpg,NW1 8QS,51.54108,-0.144469,528776,184096
London Markets,London Markets,241,http://www.visitlondon.com/search?keywords=market&page=10,,,,Sidhu Market,Fashion Accessories,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-shopping.png,UB2 4DD,51.499818,-0.383496,512302,179114
London Markets,London Markets,242,http://www.visitlondon.com/search?keywords=market&page=10,,,,Market Cafe,Café,,http://vlstatic.com/ldc/145x109/10533759.jpg,SE13 6BG,51.461782,-0.009458,538378,175524
London Markets,London Markets,243,http://www.visitlondon.com/search?keywords=market&page=10,,,,Market Cafe,Café,,http://vlstatic.com/ldc/145x109/12227963.jpg,E6 1HU,51.534431,0.052785,542475,183722
London Markets,London Markets,244,http://www.visitlondon.com/search?keywords=market&page=10,,,,Market Place,Bar,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,W1W 8AH,51.516449,-0.140455,529124,181364
London Markets,London Markets,245,http://www.visitlondon.com/search?keywords=market&page=10,,,,Market Tavern,Pub,,http://vlstatic.com/ldc/145x109/12005000.jpg,W1J 7HR,51.506137,-0.146855,528709,180206
London Markets,London Markets,246,http://www.visitlondon.com/search?keywords=market&page=10,,,,Meat Market,American Restaurant,,http://cdn.londonandpartners.com/visit/generic/categories/145-holder-food-drink.png,WC2E 7PG,51.511348,-0.122259,530401,180829
London Markets,London Markets,247,http://www.visitlondon.com/search?keywords=market&page=10,,,,Barah Market,Textiles Shop,,http://vlstatic.com/ldc/145x109/12619601.jpg,UB1 1LN,51.511415,-0.380722,512466,180408
